GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some other race alone,Not Hispanic or Latino: - Two or more races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some other race alone,Hispanic or Latino: - Two or more races
1500000US090010305004,090010305004,"Block Group 4, Census Tract 305, Fairfield County, Connecticut",1593,1581,1473,6,0,49,0,0,53,12,4,8,0,0,0,0,0
1500000US090010351001,090010351001,"Block Group 1, Census Tract 351, Fairfield County, Connecticut",1833,1784,1663,28,0,84,9,0,0,49,49,0,0,0,0,0,0
1500000US090010351002,090010351002,"Block Group 2, Census Tract 351, Fairfield County, Connecticut",1319,1216,1091,65,0,23,0,21,16,103,93,10,0,0,0,0,0
1500000US090010351003,090010351003,"Block Group 3, Census Tract 351, Fairfield County, Connecticut",1394,1394,1375,0,0,19,0,0,0,0,0,0,0,0,0,0,0
1500000US090010351004,090010351004,"Block Group 4, Census Tract 351, Fairfield County, Connecticut",1134,1134,1061,0,0,40,0,0,33,0,0,0,0,0,0,0,0
1500000US090010351005,090010351005,"Block Group 5, Census Tract 351, Fairfield County, Connecticut",1166,1135,1110,0,0,25,0,0,0,31,31,0,0,0,0,0,0
1500000US090010352001,090010352001,"Block Group 1, Census Tract 352, Fairfield County, Connecticut",1518,1436,1405,0,0,31,0,0,0,82,82,0,0,0,0,0,0
1500000US090010352002,090010352002,"Block Group 2, Census Tract 352, Fairfield County, Connecticut",1884,1856,1843,0,0,13,0,0,0,28,14,0,0,0,0,14,0
1500000US090010353001,090010353001,"Block Group 1, Census Tract 353, Fairfield County, Connecticut",1589,1548,1498,0,0,30,0,0,20,41,41,0,0,0,0,0,0
1500000US090010353002,090010353002,"Block Group 2, Census Tract 353, Fairfield County, Connecticut",2420,2370,2343,19,0,8,0,0,0,50,42,0,0,0,0,0,8
1500000US090010354001,090010354001,"Block Group 1, Census Tract 354, Fairfield County, Connecticut",1237,1215,1160,20,16,0,0,0,19,22,22,0,0,0,0,0,0
1500000US090010354002,090010354002,"Block Group 2, Census Tract 354, Fairfield County, Connecticut",1994,1987,1909,7,10,61,0,0,0,7,7,0,0,0,0,0,0
1500000US090010354003,090010354003,"Block Group 3, Census Tract 354, Fairfield County, Connecticut",1179,1179,1135,0,0,44,0,0,0,0,0,0,0,0,0,0,0
1500000US090010354009,090010354009,"Block Group 9, Census Tract 354, Fairfield County, Connecticut",728,728,711,0,0,0,0,0,17,0,0,0,0,0,0,0,0
1500000US090010425001,090010425001,"Block Group 1, Census Tract 425, Fairfield County, Connecticut",1431,1409,1269,100,0,40,0,0,0,22,11,0,0,0,0,11,0
1500000US090010425002,090010425002,"Block Group 2, Census Tract 425, Fairfield County, Connecticut",1068,1061,981,11,0,21,0,7,41,7,7,0,0,0,0,0,0
1500000US090010425003,090010425003,"Block Group 3, Census Tract 425, Fairfield County, Connecticut",1195,1195,1117,36,15,0,0,0,27,0,0,0,0,0,0,0,0
1500000US090010426001,090010426001,"Block Group 1, Census Tract 426, Fairfield County, Connecticut",1257,1257,1192,39,0,17,0,9,0,0,0,0,0,0,0,0,0
1500000US090010426002,090010426002,"Block Group 2, Census Tract 426, Fairfield County, Connecticut",1002,927,859,45,0,23,0,0,0,75,75,0,0,0,0,0,0
1500000US090010426003,090010426003,"Block Group 3, Census Tract 426, Fairfield County, Connecticut",572,572,477,0,0,95,0,0,0,0,0,0,0,0,0,0,0
1500000US090010426004,090010426004,"Block Group 4, Census Tract 426, Fairfield County, Connecticut",1087,899,741,127,0,31,0,0,0,188,91,0,6,0,0,49,42
1500000US090010427001,090010427001,"Block Group 1, Census Tract 427, Fairfield County, Connecticut",1525,1436,1239,109,13,64,0,4,7,89,45,0,0,0,0,22,22
1500000US090010427002,090010427002,"Block Group 2, Census Tract 427, Fairfield County, Connecticut",1902,1644,1436,84,0,86,0,0,38,258,95,0,6,0,0,148,9
1500000US090010427003,090010427003,"Block Group 3, Census Tract 427, Fairfield County, Connecticut",873,873,853,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090010428001,090010428001,"Block Group 1, Census Tract 428, Fairfield County, Connecticut",1272,1188,1095,83,10,0,0,0,0,84,47,0,0,0,0,33,4
1500000US090010428002,090010428002,"Block Group 2, Census Tract 428, Fairfield County, Connecticut",1211,1103,974,51,0,78,0,0,0,108,103,0,0,0,0,5,0
1500000US090010428003,090010428003,"Block Group 3, Census Tract 428, Fairfield County, Connecticut",1105,1003,935,34,13,0,0,0,21,102,43,0,0,0,0,46,13
1500000US090010428004,090010428004,"Block Group 4, Census Tract 428, Fairfield County, Connecticut",913,843,652,113,0,78,0,0,0,70,58,0,0,0,0,12,0
1500000US090010429001,090010429001,"Block Group 1, Census Tract 429, Fairfield County, Connecticut",838,802,767,0,0,21,0,0,14,36,26,0,0,0,0,0,10
1500000US090010429002,090010429002,"Block Group 2, Census Tract 429, Fairfield County, Connecticut",743,672,665,0,0,0,0,0,7,71,39,0,0,0,0,32,0
1500000US090010430001,090010430001,"Block Group 1, Census Tract 430, Fairfield County, Connecticut",1092,1092,1018,3,0,60,0,0,11,0,0,0,0,0,0,0,0
1500000US090010430002,090010430002,"Block Group 2, Census Tract 430, Fairfield County, Connecticut",798,744,605,107,0,32,0,0,0,54,18,7,0,0,0,29,0
1500000US090010430003,090010430003,"Block Group 3, Census Tract 430, Fairfield County, Connecticut",1130,1076,959,82,0,35,0,0,0,54,47,0,0,0,0,7,0
1500000US090010431001,090010431001,"Block Group 1, Census Tract 431, Fairfield County, Connecticut",1087,1067,1002,0,3,57,0,0,5,20,20,0,0,0,0,0,0
1500000US090010431002,090010431002,"Block Group 2, Census Tract 431, Fairfield County, Connecticut",479,466,437,22,0,0,0,0,7,13,13,0,0,0,0,0,0
1500000US090010431003,090010431003,"Block Group 3, Census Tract 431, Fairfield County, Connecticut",1334,1260,1116,96,0,33,0,0,15,74,50,0,0,0,0,24,0
1500000US090010431004,090010431004,"Block Group 4, Census Tract 431, Fairfield County, Connecticut",1271,1128,863,166,0,86,0,0,13,143,128,15,0,0,0,0,0
1500000US090010432001,090010432001,"Block Group 1, Census Tract 432, Fairfield County, Connecticut",382,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090010432002,090010432002,"Block Group 2, Census Tract 432, Fairfield County, Connecticut",612,612,532,38,0,42,0,0,0,0,0,0,0,0,0,0,0
1500000US090010432003,090010432003,"Block Group 3, Census Tract 432, Fairfield County, Connecticut",2045,1407,752,581,0,0,0,0,74,638,431,0,0,0,0,154,53
1500000US090010433001,090010433001,"Block Group 1, Census Tract 433, Fairfield County, Connecticut",1771,1589,1171,164,0,120,0,0,134,182,121,0,0,0,0,40,21
1500000US090010433002,090010433002,"Block Group 2, Census Tract 433, Fairfield County, Connecticut",1286,1111,1034,47,0,0,13,6,11,175,110,0,0,0,0,65,0
1500000US090010434001,090010434001,"Block Group 1, Census Tract 434, Fairfield County, Connecticut",1114,817,621,111,0,85,0,0,0,297,226,0,0,0,0,19,52
1500000US090010434002,090010434002,"Block Group 2, Census Tract 434, Fairfield County, Connecticut",2004,1596,745,589,30,135,0,5,92,408,265,0,0,0,0,136,7
1500000US090010434003,090010434003,"Block Group 3, Census Tract 434, Fairfield County, Connecticut",1391,1054,816,129,0,51,0,0,58,337,95,15,0,0,0,192,35
1500000US090010435001,090010435001,"Block Group 1, Census Tract 435, Fairfield County, Connecticut",615,598,532,57,0,0,0,0,9,17,17,0,0,0,0,0,0
1500000US090010435002,090010435002,"Block Group 2, Census Tract 435, Fairfield County, Connecticut",724,605,593,6,0,6,0,0,0,119,57,0,0,0,0,62,0
1500000US090010435003,090010435003,"Block Group 3, Census Tract 435, Fairfield County, Connecticut",953,939,868,18,0,53,0,0,0,14,0,0,0,0,0,5,9
1500000US090010436001,090010436001,"Block Group 1, Census Tract 436, Fairfield County, Connecticut",684,672,623,30,0,19,0,0,0,12,12,0,0,0,0,0,0
1500000US090010436002,090010436002,"Block Group 2, Census Tract 436, Fairfield County, Connecticut",851,742,591,127,0,15,0,0,9,109,88,0,0,0,0,21,0
1500000US090010436003,090010436003,"Block Group 3, Census Tract 436, Fairfield County, Connecticut",1386,1222,994,101,0,106,0,0,21,164,153,0,0,0,0,11,0
1500000US090010437001,090010437001,"Block Group 1, Census Tract 437, Fairfield County, Connecticut",1000,760,598,135,0,0,0,0,27,240,212,14,0,0,0,14,0
1500000US090010437002,090010437002,"Block Group 2, Census Tract 437, Fairfield County, Connecticut",815,546,111,435,0,0,0,0,0,269,161,0,0,0,0,91,17
1500000US090010438001,090010438001,"Block Group 1, Census Tract 438, Fairfield County, Connecticut",869,680,472,103,0,105,0,0,0,189,131,9,0,0,0,26,23
1500000US090010438002,090010438002,"Block Group 2, Census Tract 438, Fairfield County, Connecticut",1475,1394,1048,95,0,165,0,12,74,81,13,0,0,0,0,68,0
1500000US090010438003,090010438003,"Block Group 3, Census Tract 438, Fairfield County, Connecticut",783,493,447,29,0,0,0,0,17,290,192,12,0,0,0,86,0
1500000US090010438004,090010438004,"Block Group 4, Census Tract 438, Fairfield County, Connecticut",950,838,603,101,0,96,0,19,19,112,31,0,0,0,0,81,0
1500000US090010438005,090010438005,"Block Group 5, Census Tract 438, Fairfield County, Connecticut",1767,1139,562,442,0,63,0,0,72,628,456,5,0,0,0,167,0
1500000US090010438006,090010438006,"Block Group 6, Census Tract 438, Fairfield County, Connecticut",1593,1396,920,340,0,117,0,0,19,197,92,0,24,0,0,31,50
1500000US090010439001,090010439001,"Block Group 1, Census Tract 439, Fairfield County, Connecticut",2092,1655,1401,132,0,45,0,0,77,437,221,46,0,0,0,81,89
1500000US090010439002,090010439002,"Block Group 2, Census Tract 439, Fairfield County, Connecticut",1411,1296,921,307,0,37,0,6,25,115,48,9,0,0,0,33,25
1500000US090010439003,090010439003,"Block Group 3, Census Tract 439, Fairfield County, Connecticut",899,872,782,56,0,5,0,0,29,27,27,0,0,0,0,0,0
1500000US090010439004,090010439004,"Block Group 4, Census Tract 439, Fairfield County, Connecticut",685,685,613,62,0,0,0,0,10,0,0,0,0,0,0,0,0
1500000US090010440001,090010440001,"Block Group 1, Census Tract 440, Fairfield County, Connecticut",1061,676,362,264,0,39,0,0,11,385,212,29,0,0,0,144,0
1500000US090010440002,090010440002,"Block Group 2, Census Tract 440, Fairfield County, Connecticut",1188,898,439,311,0,66,0,0,82,290,210,0,0,0,0,80,0
1500000US090010440003,090010440003,"Block Group 3, Census Tract 440, Fairfield County, Connecticut",1332,1132,825,239,0,11,0,0,57,200,101,0,0,0,0,81,18
1500000US090010440004,090010440004,"Block Group 4, Census Tract 440, Fairfield County, Connecticut",621,498,362,97,0,9,0,0,30,123,117,0,6,0,0,0,0
1500000US090010440005,090010440005,"Block Group 5, Census Tract 440, Fairfield County, Connecticut",1710,993,256,693,0,0,0,0,44,717,471,9,0,0,0,184,53
1500000US090010441001,090010441001,"Block Group 1, Census Tract 441, Fairfield County, Connecticut",1937,1096,443,629,0,0,0,6,18,841,569,56,0,0,0,186,30
1500000US090010441002,090010441002,"Block Group 2, Census Tract 441, Fairfield County, Connecticut",1473,1000,371,605,0,0,0,0,24,473,285,0,0,0,0,188,0
1500000US090010442001,090010442001,"Block Group 1, Census Tract 442, Fairfield County, Connecticut",642,622,615,0,0,0,0,0,7,20,13,0,0,0,0,3,4
1500000US090010442002,090010442002,"Block Group 2, Census Tract 442, Fairfield County, Connecticut",871,596,514,82,0,0,0,0,0,275,196,0,0,0,0,79,0
1500000US090010442003,090010442003,"Block Group 3, Census Tract 442, Fairfield County, Connecticut",1158,838,478,269,0,40,0,0,51,320,210,14,0,0,0,96,0
1500000US090010442004,090010442004,"Block Group 4, Census Tract 442, Fairfield County, Connecticut",1477,1177,953,148,0,68,0,0,8,300,230,0,0,0,0,70,0
1500000US090010443001,090010443001,"Block Group 1, Census Tract 443, Fairfield County, Connecticut",1159,1016,909,102,0,0,0,0,5,143,143,0,0,0,0,0,0
1500000US090010443002,090010443002,"Block Group 2, Census Tract 443, Fairfield County, Connecticut",1143,1012,890,44,0,38,0,10,30,131,19,0,0,0,0,86,26
1500000US090010443003,090010443003,"Block Group 3, Census Tract 443, Fairfield County, Connecticut",695,695,641,49,0,0,0,0,5,0,0,0,0,0,0,0,0
1500000US090010443004,090010443004,"Block Group 4, Census Tract 443, Fairfield County, Connecticut",824,794,794,0,0,0,0,0,0,30,24,6,0,0,0,0,0
1500000US090010444001,090010444001,"Block Group 1, Census Tract 444, Fairfield County, Connecticut",1033,891,292,510,0,52,0,0,37,142,102,20,0,0,0,20,0
1500000US090010444003,090010444003,"Block Group 3, Census Tract 444, Fairfield County, Connecticut",2565,1910,671,1107,15,33,0,0,84,655,292,26,0,0,0,256,81
1500000US090010445001,090010445001,"Block Group 1, Census Tract 445, Fairfield County, Connecticut",1711,946,238,623,8,24,0,0,53,765,514,13,0,0,0,183,55
1500000US090010445002,090010445002,"Block Group 2, Census Tract 445, Fairfield County, Connecticut",1577,1071,129,922,0,0,0,0,20,506,198,56,0,0,0,175,77
1500000US090010446001,090010446001,"Block Group 1, Census Tract 446, Fairfield County, Connecticut",1330,1330,1227,11,0,15,5,0,72,0,0,0,0,0,0,0,0
1500000US090010446002,090010446002,"Block Group 2, Census Tract 446, Fairfield County, Connecticut",845,792,657,22,0,86,0,0,27,53,53,0,0,0,0,0,0
1500000US090010446003,090010446003,"Block Group 3, Census Tract 446, Fairfield County, Connecticut",1257,1233,1233,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1500000US090010451011,090010451011,"Block Group 1, Census Tract 451.01, Fairfield County, Connecticut",3004,2919,2854,21,20,24,0,0,0,85,63,0,0,0,0,9,13
1500000US090010451012,090010451012,"Block Group 2, Census Tract 451.01, Fairfield County, Connecticut",1195,1195,1164,0,0,31,0,0,0,0,0,0,0,0,0,0,0
1500000US090010451021,090010451021,"Block Group 1, Census Tract 451.02, Fairfield County, Connecticut",2800,2731,2666,0,0,65,0,0,0,69,69,0,0,0,0,0,0
1500000US090010451022,090010451022,"Block Group 2, Census Tract 451.02, Fairfield County, Connecticut",1293,1293,1281,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1500000US090010451023,090010451023,"Block Group 3, Census Tract 451.02, Fairfield County, Connecticut",1614,1605,1457,11,0,125,0,12,0,9,0,0,0,0,0,9,0
1500000US090010452002,090010452002,"Block Group 2, Census Tract 452, Fairfield County, Connecticut",1441,1414,1316,0,14,84,0,0,0,27,27,0,0,0,0,0,0
1500000US090010452003,090010452003,"Block Group 3, Census Tract 452, Fairfield County, Connecticut",979,979,934,0,0,11,0,11,23,0,0,0,0,0,0,0,0
1500000US090010453001,090010453001,"Block Group 1, Census Tract 453, Fairfield County, Connecticut",1416,1378,1311,0,0,48,0,0,19,38,38,0,0,0,0,0,0
1500000US090010453002,090010453002,"Block Group 2, Census Tract 453, Fairfield County, Connecticut",978,959,905,13,0,41,0,0,0,19,0,0,0,0,0,6,13
1500000US090010454001,090010454001,"Block Group 1, Census Tract 454, Fairfield County, Connecticut",1520,1488,1460,0,0,10,0,0,18,32,32,0,0,0,0,0,0
1500000US090010454002,090010454002,"Block Group 2, Census Tract 454, Fairfield County, Connecticut",1393,1381,1287,21,0,56,0,11,6,12,12,0,0,0,0,0,0
1500000US090010501001,090010501001,"Block Group 1, Census Tract 501, Fairfield County, Connecticut",1144,1138,1102,0,0,36,0,0,0,6,6,0,0,0,0,0,0
1500000US090010501002,090010501002,"Block Group 2, Census Tract 501, Fairfield County, Connecticut",1033,1033,1007,0,0,26,0,0,0,0,0,0,0,0,0,0,0
1500000US090010501003,090010501003,"Block Group 3, Census Tract 501, Fairfield County, Connecticut",1529,1521,1396,20,0,78,0,0,27,8,8,0,0,0,0,0,0
1500000US090010502001,090010502001,"Block Group 1, Census Tract 502, Fairfield County, Connecticut",2010,1972,1886,32,0,36,0,0,18,38,38,0,0,0,0,0,0
1500000US090010502002,090010502002,"Block Group 2, Census Tract 502, Fairfield County, Connecticut",696,685,633,25,0,18,0,0,9,11,11,0,0,0,0,0,0
1500000US090010502003,090010502003,"Block Group 3, Census Tract 502, Fairfield County, Connecticut",1160,1129,1083,0,0,46,0,0,0,31,25,0,0,0,0,6,0
1500000US090010503001,090010503001,"Block Group 1, Census Tract 503, Fairfield County, Connecticut",1242,1198,1151,0,0,47,0,0,0,44,44,0,0,0,0,0,0
1500000US090010503002,090010503002,"Block Group 2, Census Tract 503, Fairfield County, Connecticut",2146,2109,2062,0,0,47,0,0,0,37,37,0,0,0,0,0,0
1500000US090010503003,090010503003,"Block Group 3, Census Tract 503, Fairfield County, Connecticut",1450,1430,1386,18,8,0,0,0,18,20,20,0,0,0,0,0,0
1500000US090010503004,090010503004,"Block Group 4, Census Tract 503, Fairfield County, Connecticut",1860,1748,1632,39,9,37,0,0,31,112,112,0,0,0,0,0,0
1500000US090010503005,090010503005,"Block Group 5, Census Tract 503, Fairfield County, Connecticut",1138,1138,1106,0,0,32,0,0,0,0,0,0,0,0,0,0,0
1500000US090010504001,090010504001,"Block Group 1, Census Tract 504, Fairfield County, Connecticut",1072,1047,993,17,0,37,0,0,0,25,0,0,0,0,0,25,0
1500000US090010504002,090010504002,"Block Group 2, Census Tract 504, Fairfield County, Connecticut",1206,1206,1141,4,0,61,0,0,0,0,0,0,0,0,0,0,0
1500000US090010505001,090010505001,"Block Group 1, Census Tract 505, Fairfield County, Connecticut",1518,1454,1398,9,2,45,0,0,0,64,64,0,0,0,0,0,0
1500000US090010505002,090010505002,"Block Group 2, Census Tract 505, Fairfield County, Connecticut",1204,1152,1065,18,15,30,0,0,24,52,52,0,0,0,0,0,0
1500000US090010505003,090010505003,"Block Group 3, Census Tract 505, Fairfield County, Connecticut",776,758,723,0,0,29,0,0,6,18,0,0,11,0,0,0,7
1500000US090010505004,090010505004,"Block Group 4, Census Tract 505, Fairfield County, Connecticut",1266,1234,1211,4,0,16,0,0,3,32,20,0,0,0,0,12,0
1500000US090010506001,090010506001,"Block Group 1, Census Tract 506, Fairfield County, Connecticut",1361,1361,1240,31,0,9,0,18,63,0,0,0,0,0,0,0,0
1500000US090010506002,090010506002,"Block Group 2, Census Tract 506, Fairfield County, Connecticut",959,959,951,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1500000US090010506003,090010506003,"Block Group 3, Census Tract 506, Fairfield County, Connecticut",979,925,847,0,0,45,0,0,33,54,41,0,0,0,0,0,13
1500000US090010551001,090010551001,"Block Group 1, Census Tract 551, Fairfield County, Connecticut",3804,3780,3581,48,6,83,0,6,56,24,14,3,0,0,0,4,3
1500000US090010551002,090010551002,"Block Group 2, Census Tract 551, Fairfield County, Connecticut",1199,1183,1133,0,0,35,0,0,15,16,16,0,0,0,0,0,0
1500000US090010551003,090010551003,"Block Group 3, Census Tract 551, Fairfield County, Connecticut",669,669,618,14,0,8,0,0,29,0,0,0,0,0,0,0,0
1500000US090010552001,090010552001,"Block Group 1, Census Tract 552, Fairfield County, Connecticut",1360,1343,1311,0,0,32,0,0,0,17,11,0,0,0,0,0,6
1500000US090010552002,090010552002,"Block Group 2, Census Tract 552, Fairfield County, Connecticut",989,953,896,28,0,0,0,0,29,36,22,0,0,0,0,9,5
1500000US090010552003,090010552003,"Block Group 3, Census Tract 552, Fairfield County, Connecticut",2016,1975,1896,7,0,49,0,0,23,41,36,0,0,0,0,0,5
1500000US090010601001,090010601001,"Block Group 1, Census Tract 601, Fairfield County, Connecticut",2870,2837,2694,88,0,21,14,0,20,33,16,0,0,0,0,17,0
1500000US090010601002,090010601002,"Block Group 2, Census Tract 601, Fairfield County, Connecticut",1363,1319,1262,9,0,48,0,0,0,44,44,0,0,0,0,0,0
1500000US090010602001,090010602001,"Block Group 1, Census Tract 602, Fairfield County, Connecticut",1271,1229,1200,0,0,22,0,0,7,42,38,0,0,0,0,0,4
1500000US090010602002,090010602002,"Block Group 2, Census Tract 602, Fairfield County, Connecticut",1041,1020,1003,3,0,14,0,0,0,21,21,0,0,0,0,0,0
1500000US090010602003,090010602003,"Block Group 3, Census Tract 602, Fairfield County, Connecticut",982,923,917,0,0,0,0,6,0,59,59,0,0,0,0,0,0
1500000US090010602004,090010602004,"Block Group 4, Census Tract 602, Fairfield County, Connecticut",593,585,578,0,0,0,0,0,7,8,0,0,0,0,0,0,8
1500000US090010603001,090010603001,"Block Group 1, Census Tract 603, Fairfield County, Connecticut",1568,1559,1531,0,0,28,0,0,0,9,9,0,0,0,0,0,0
1500000US090010603002,090010603002,"Block Group 2, Census Tract 603, Fairfield County, Connecticut",1268,1253,1240,0,0,13,0,0,0,15,0,0,0,0,0,0,15
1500000US090010603009,090010603009,"Block Group 9, Census Tract 603, Fairfield County, Connecticut",1311,1311,1223,39,0,22,0,0,27,0,0,0,0,0,0,0,0
1500000US090010604001,090010604001,"Block Group 1, Census Tract 604, Fairfield County, Connecticut",1069,1069,933,12,0,57,0,0,67,0,0,0,0,0,0,0,0
1500000US090010604002,090010604002,"Block Group 2, Census Tract 604, Fairfield County, Connecticut",758,758,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090010604003,090010604003,"Block Group 3, Census Tract 604, Fairfield County, Connecticut",738,738,732,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090010604004,090010604004,"Block Group 4, Census Tract 604, Fairfield County, Connecticut",806,806,791,0,0,15,0,0,0,0,0,0,0,0,0,0,0
1500000US090010604009,090010604009,"Block Group 9, Census Tract 604, Fairfield County, Connecticut",934,924,914,0,0,10,0,0,0,10,10,0,0,0,0,0,0
1500000US090010605001,090010605001,"Block Group 1, Census Tract 605, Fairfield County, Connecticut",2730,2704,2637,31,0,36,0,0,0,26,26,0,0,0,0,0,0
1500000US090010606001,090010606001,"Block Group 1, Census Tract 606, Fairfield County, Connecticut",1439,1414,1377,6,4,12,0,6,9,25,25,0,0,0,0,0,0
1500000US090010606002,090010606002,"Block Group 2, Census Tract 606, Fairfield County, Connecticut",736,736,682,0,0,47,0,7,0,0,0,0,0,0,0,0,0
1500000US090010607001,090010607001,"Block Group 1, Census Tract 607, Fairfield County, Connecticut",2238,2178,2050,84,0,36,0,8,0,60,36,0,0,0,0,24,0
1500000US090010607002,090010607002,"Block Group 2, Census Tract 607, Fairfield County, Connecticut",1431,1417,1380,0,0,19,0,0,18,14,14,0,0,0,0,0,0
1500000US090010607003,090010607003,"Block Group 3, Census Tract 607, Fairfield County, Connecticut",1010,1010,987,0,14,0,0,0,9,0,0,0,0,0,0,0,0
1500000US090010607004,090010607004,"Block Group 4, Census Tract 607, Fairfield County, Connecticut",1255,1240,1215,7,18,0,0,0,0,15,15,0,0,0,0,0,0
1500000US090010607005,090010607005,"Block Group 5, Census Tract 607, Fairfield County, Connecticut",1183,1171,1087,0,0,80,0,0,4,12,0,0,0,0,0,5,7
1500000US090010608001,090010608001,"Block Group 1, Census Tract 608, Fairfield County, Connecticut",1374,1342,1276,21,0,18,0,0,27,32,32,0,0,0,0,0,0
1500000US090010608002,090010608002,"Block Group 2, Census Tract 608, Fairfield County, Connecticut",744,744,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090010609001,090010609001,"Block Group 1, Census Tract 609, Fairfield County, Connecticut",1515,1515,1436,0,0,72,0,7,0,0,0,0,0,0,0,0,0
1500000US090010609002,090010609002,"Block Group 2, Census Tract 609, Fairfield County, Connecticut",798,780,750,7,0,23,0,0,0,18,18,0,0,0,0,0,0
1500000US090010610001,090010610001,"Block Group 1, Census Tract 610, Fairfield County, Connecticut",1451,1439,1344,0,0,70,0,8,17,12,12,0,0,0,0,0,0
