GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races
1500000US090010440005,090010440005,"Block Group 5, Census Tract 440, Fairfield County, Connecticut",1710,727,702,0,0,0,184,97
1500000US090010441001,090010441001,"Block Group 1, Census Tract 441, Fairfield County, Connecticut",1937,1012,685,0,0,0,192,48
1500000US090010441002,090010441002,"Block Group 2, Census Tract 441, Fairfield County, Connecticut",1473,656,605,0,0,0,188,24
1500000US090010442001,090010442001,"Block Group 1, Census Tract 442, Fairfield County, Connecticut",642,628,0,0,0,0,3,11
1500000US090010442002,090010442002,"Block Group 2, Census Tract 442, Fairfield County, Connecticut",871,710,82,0,0,0,79,0
1500000US090010442003,090010442003,"Block Group 3, Census Tract 442, Fairfield County, Connecticut",1158,688,283,0,40,0,96,51
1500000US090010442004,090010442004,"Block Group 4, Census Tract 442, Fairfield County, Connecticut",1477,1183,148,0,68,0,70,8
1500000US090010443001,090010443001,"Block Group 1, Census Tract 443, Fairfield County, Connecticut",1159,1052,102,0,0,0,0,5
1500000US090010443002,090010443002,"Block Group 2, Census Tract 443, Fairfield County, Connecticut",1143,909,44,0,38,0,96,56
1500000US090010443003,090010443003,"Block Group 3, Census Tract 443, Fairfield County, Connecticut",695,641,49,0,0,0,0,5
1500000US090010443004,090010443004,"Block Group 4, Census Tract 443, Fairfield County, Connecticut",824,818,6,0,0,0,0,0
1500000US090010444001,090010444001,"Block Group 1, Census Tract 444, Fairfield County, Connecticut",1033,394,530,0,52,0,20,37
1500000US090010444003,090010444003,"Block Group 3, Census Tract 444, Fairfield County, Connecticut",2565,963,1133,15,33,0,256,165
1500000US090010445001,090010445001,"Block Group 1, Census Tract 445, Fairfield County, Connecticut",1711,752,636,8,24,0,183,108
1500000US090010445002,090010445002,"Block Group 2, Census Tract 445, Fairfield County, Connecticut",1577,327,978,0,0,0,175,97
1500000US090010446001,090010446001,"Block Group 1, Census Tract 446, Fairfield County, Connecticut",1330,1227,11,0,15,5,0,72
1500000US090010446002,090010446002,"Block Group 2, Census Tract 446, Fairfield County, Connecticut",845,710,22,0,86,0,0,27
1500000US090010446003,090010446003,"Block Group 3, Census Tract 446, Fairfield County, Connecticut",1257,1257,0,0,0,0,0,0
1500000US090010451011,090010451011,"Block Group 1, Census Tract 451.01, Fairfield County, Connecticut",3004,2917,21,20,24,0,9,13
1500000US090010451012,090010451012,"Block Group 2, Census Tract 451.01, Fairfield County, Connecticut",1195,1164,0,0,31,0,0,0
1500000US090010451021,090010451021,"Block Group 1, Census Tract 451.02, Fairfield County, Connecticut",2800,2735,0,0,65,0,0,0
1500000US090010451022,090010451022,"Block Group 2, Census Tract 451.02, Fairfield County, Connecticut",1293,1281,0,0,0,0,0,12
1500000US090010451023,090010451023,"Block Group 3, Census Tract 451.02, Fairfield County, Connecticut",1614,1457,11,0,125,0,21,0
1500000US090010452002,090010452002,"Block Group 2, Census Tract 452, Fairfield County, Connecticut",1441,1343,0,14,84,0,0,0
1500000US090010452003,090010452003,"Block Group 3, Census Tract 452, Fairfield County, Connecticut",979,934,0,0,11,0,11,23
1500000US090010453001,090010453001,"Block Group 1, Census Tract 453, Fairfield County, Connecticut",1416,1349,0,0,48,0,0,19
1500000US090010453002,090010453002,"Block Group 2, Census Tract 453, Fairfield County, Connecticut",978,905,13,0,41,0,6,13
1500000US090010454001,090010454001,"Block Group 1, Census Tract 454, Fairfield County, Connecticut",1520,1492,0,0,10,0,0,18
1500000US090010454002,090010454002,"Block Group 2, Census Tract 454, Fairfield County, Connecticut",1393,1299,21,0,56,0,11,6
1500000US090010501001,090010501001,"Block Group 1, Census Tract 501, Fairfield County, Connecticut",1144,1108,0,0,36,0,0,0
1500000US090010501002,090010501002,"Block Group 2, Census Tract 501, Fairfield County, Connecticut",1033,1007,0,0,26,0,0,0
1500000US090010501003,090010501003,"Block Group 3, Census Tract 501, Fairfield County, Connecticut",1529,1404,20,0,78,0,0,27
1500000US090010502001,090010502001,"Block Group 1, Census Tract 502, Fairfield County, Connecticut",2010,1924,32,0,36,0,0,18
1500000US090010502002,090010502002,"Block Group 2, Census Tract 502, Fairfield County, Connecticut",696,644,25,0,18,0,0,9
1500000US090010502003,090010502003,"Block Group 3, Census Tract 502, Fairfield County, Connecticut",1160,1108,0,0,46,0,6,0
1500000US090010503001,090010503001,"Block Group 1, Census Tract 503, Fairfield County, Connecticut",1242,1195,0,0,47,0,0,0
1500000US090010503002,090010503002,"Block Group 2, Census Tract 503, Fairfield County, Connecticut",2146,2099,0,0,47,0,0,0
1500000US090010503003,090010503003,"Block Group 3, Census Tract 503, Fairfield County, Connecticut",1450,1406,18,8,0,0,0,18
1500000US090010503004,090010503004,"Block Group 4, Census Tract 503, Fairfield County, Connecticut",1860,1744,39,9,37,0,0,31
1500000US090010503005,090010503005,"Block Group 5, Census Tract 503, Fairfield County, Connecticut",1138,1106,0,0,32,0,0,0
1500000US090010504001,090010504001,"Block Group 1, Census Tract 504, Fairfield County, Connecticut",1072,993,17,0,37,0,25,0
1500000US090010504002,090010504002,"Block Group 2, Census Tract 504, Fairfield County, Connecticut",1206,1141,4,0,61,0,0,0
1500000US090010505001,090010505001,"Block Group 1, Census Tract 505, Fairfield County, Connecticut",1518,1462,9,2,45,0,0,0
1500000US090010505002,090010505002,"Block Group 2, Census Tract 505, Fairfield County, Connecticut",1204,1117,18,15,30,0,0,24
1500000US090010505003,090010505003,"Block Group 3, Census Tract 505, Fairfield County, Connecticut",776,723,0,11,29,0,0,13
1500000US090010505004,090010505004,"Block Group 4, Census Tract 505, Fairfield County, Connecticut",1266,1231,4,0,16,0,12,3
1500000US090010506001,090010506001,"Block Group 1, Census Tract 506, Fairfield County, Connecticut",1361,1240,31,0,9,0,18,63
1500000US090010506002,090010506002,"Block Group 2, Census Tract 506, Fairfield County, Connecticut",959,951,0,0,0,0,0,8
1500000US090010506003,090010506003,"Block Group 3, Census Tract 506, Fairfield County, Connecticut",979,888,0,0,45,0,0,46
1500000US090010551001,090010551001,"Block Group 1, Census Tract 551, Fairfield County, Connecticut",3804,3595,51,6,83,0,10,59
1500000US090010551002,090010551002,"Block Group 2, Census Tract 551, Fairfield County, Connecticut",1199,1149,0,0,35,0,0,15
1500000US090010551003,090010551003,"Block Group 3, Census Tract 551, Fairfield County, Connecticut",669,618,14,0,8,0,0,29
1500000US090010552001,090010552001,"Block Group 1, Census Tract 552, Fairfield County, Connecticut",1360,1322,0,0,32,0,0,6
1500000US090010552002,090010552002,"Block Group 2, Census Tract 552, Fairfield County, Connecticut",989,918,28,0,0,0,9,34
1500000US090010552003,090010552003,"Block Group 3, Census Tract 552, Fairfield County, Connecticut",2016,1932,7,0,49,0,0,28
1500000US090010601001,090010601001,"Block Group 1, Census Tract 601, Fairfield County, Connecticut",2870,2710,88,0,21,14,17,20
1500000US090010601002,090010601002,"Block Group 2, Census Tract 601, Fairfield County, Connecticut",1363,1306,9,0,48,0,0,0
1500000US090010602001,090010602001,"Block Group 1, Census Tract 602, Fairfield County, Connecticut",1271,1238,0,0,22,0,0,11
1500000US090010602002,090010602002,"Block Group 2, Census Tract 602, Fairfield County, Connecticut",1041,1024,3,0,14,0,0,0
1500000US090010602003,090010602003,"Block Group 3, Census Tract 602, Fairfield County, Connecticut",982,976,0,0,0,0,6,0
1500000US090010602004,090010602004,"Block Group 4, Census Tract 602, Fairfield County, Connecticut",593,578,0,0,0,0,0,15
1500000US090010603001,090010603001,"Block Group 1, Census Tract 603, Fairfield County, Connecticut",1568,1540,0,0,28,0,0,0
1500000US090010603002,090010603002,"Block Group 2, Census Tract 603, Fairfield County, Connecticut",1268,1240,0,0,13,0,0,15
1500000US090010603009,090010603009,"Block Group 9, Census Tract 603, Fairfield County, Connecticut",1311,1223,39,0,22,0,0,27
1500000US090010604001,090010604001,"Block Group 1, Census Tract 604, Fairfield County, Connecticut",1069,933,12,0,57,0,0,67
1500000US090010604002,090010604002,"Block Group 2, Census Tract 604, Fairfield County, Connecticut",758,758,0,0,0,0,0,0
1500000US090010604003,090010604003,"Block Group 3, Census Tract 604, Fairfield County, Connecticut",738,732,6,0,0,0,0,0
1500000US090010604004,090010604004,"Block Group 4, Census Tract 604, Fairfield County, Connecticut",806,791,0,0,15,0,0,0
1500000US090010604009,090010604009,"Block Group 9, Census Tract 604, Fairfield County, Connecticut",934,924,0,0,10,0,0,0
1500000US090010605001,090010605001,"Block Group 1, Census Tract 605, Fairfield County, Connecticut",2730,2663,31,0,36,0,0,0
1500000US090010606001,090010606001,"Block Group 1, Census Tract 606, Fairfield County, Connecticut",1439,1402,6,4,12,0,6,9
1500000US090010606002,090010606002,"Block Group 2, Census Tract 606, Fairfield County, Connecticut",736,682,0,0,47,0,7,0
1500000US090010607001,090010607001,"Block Group 1, Census Tract 607, Fairfield County, Connecticut",2238,2086,84,0,36,0,32,0
1500000US090010607002,090010607002,"Block Group 2, Census Tract 607, Fairfield County, Connecticut",1431,1394,0,0,19,0,0,18
1500000US090010607003,090010607003,"Block Group 3, Census Tract 607, Fairfield County, Connecticut",1010,987,0,14,0,0,0,9
1500000US090010607004,090010607004,"Block Group 4, Census Tract 607, Fairfield County, Connecticut",1255,1230,7,18,0,0,0,0
1500000US090010607005,090010607005,"Block Group 5, Census Tract 607, Fairfield County, Connecticut",1183,1087,0,0,80,0,5,11
1500000US090010608001,090010608001,"Block Group 1, Census Tract 608, Fairfield County, Connecticut",1374,1308,21,0,18,0,0,27
1500000US090010608002,090010608002,"Block Group 2, Census Tract 608, Fairfield County, Connecticut",744,744,0,0,0,0,0,0
1500000US090010609001,090010609001,"Block Group 1, Census Tract 609, Fairfield County, Connecticut",1515,1436,0,0,72,0,7,0
1500000US090010609002,090010609002,"Block Group 2, Census Tract 609, Fairfield County, Connecticut",798,768,7,0,23,0,0,0
1500000US090010610001,090010610001,"Block Group 1, Census Tract 610, Fairfield County, Connecticut",1451,1356,0,0,70,0,8,17
1500000US090010610002,090010610002,"Block Group 2, Census Tract 610, Fairfield County, Connecticut",755,658,0,0,69,0,0,28
1500000US090010610003,090010610003,"Block Group 3, Census Tract 610, Fairfield County, Connecticut",1582,1537,9,0,0,0,23,13
1500000US090010611001,090010611001,"Block Group 1, Census Tract 611, Fairfield County, Connecticut",751,734,0,0,10,0,0,7
1500000US090010611002,090010611002,"Block Group 2, Census Tract 611, Fairfield County, Connecticut",917,866,0,10,41,0,0,0
1500000US090010611003,090010611003,"Block Group 3, Census Tract 611, Fairfield County, Connecticut",1238,1213,0,0,25,0,0,0
1500000US090010611004,090010611004,"Block Group 4, Census Tract 611, Fairfield County, Connecticut",731,666,13,0,52,0,0,0
1500000US090010612001,090010612001,"Block Group 1, Census Tract 612, Fairfield County, Connecticut",975,905,15,0,35,0,0,20
1500000US090010612002,090010612002,"Block Group 2, Census Tract 612, Fairfield County, Connecticut",1029,946,24,0,59,0,0,0
1500000US090010613001,090010613001,"Block Group 1, Census Tract 613, Fairfield County, Connecticut",1120,939,40,0,68,0,40,33
1500000US090010613002,090010613002,"Block Group 2, Census Tract 613, Fairfield County, Connecticut",1625,1516,9,0,32,0,17,51
1500000US090010614001,090010614001,"Block Group 1, Census Tract 614, Fairfield County, Connecticut",1132,965,91,0,51,0,13,12
1500000US090010614002,090010614002,"Block Group 2, Census Tract 614, Fairfield County, Connecticut",1462,1223,50,0,75,0,19,95
1500000US090010615001,090010615001,"Block Group 1, Census Tract 615, Fairfield County, Connecticut",861,810,15,0,9,0,5,22
1500000US090010615002,090010615002,"Block Group 2, Census Tract 615, Fairfield County, Connecticut",891,884,0,0,0,0,0,7
1500000US090010615003,090010615003,"Block Group 3, Census Tract 615, Fairfield County, Connecticut",1243,1210,0,0,15,0,0,18
1500000US090010615004,090010615004,"Block Group 4, Census Tract 615, Fairfield County, Connecticut",1633,1520,24,0,29,0,34,26
1500000US090010616001,090010616001,"Block Group 1, Census Tract 616, Fairfield County, Connecticut",2028,1960,0,0,0,0,21,47
1500000US090010616002,090010616002,"Block Group 2, Census Tract 616, Fairfield County, Connecticut",1772,1708,0,0,26,0,13,25
1500000US090010616003,090010616003,"Block Group 3, Census Tract 616, Fairfield County, Connecticut",1119,1119,0,0,0,0,0,0
1500000US090010701001,090010701001,"Block Group 1, Census Tract 701, Fairfield County, Connecticut",1400,1130,63,0,50,0,106,51
1500000US090010701002,090010701002,"Block Group 2, Census Tract 701, Fairfield County, Connecticut",1057,990,42,0,9,0,0,16
1500000US090010701003,090010701003,"Block Group 3, Census Tract 701, Fairfield County, Connecticut",1009,879,46,0,55,0,29,0
1500000US090010701004,090010701004,"Block Group 4, Census Tract 701, Fairfield County, Connecticut",1645,1087,190,0,44,0,251,73
1500000US090010702001,090010702001,"Block Group 1, Census Tract 702, Fairfield County, Connecticut",481,207,147,5,0,0,67,55
1500000US090010702002,090010702002,"Block Group 2, Census Tract 702, Fairfield County, Connecticut",946,161,547,0,0,0,180,58
1500000US090010702003,090010702003,"Block Group 3, Census Tract 702, Fairfield County, Connecticut",1066,473,487,0,0,0,14,92
1500000US090010702004,090010702004,"Block Group 4, Census Tract 702, Fairfield County, Connecticut",1259,843,134,0,45,0,152,85
1500000US090010703001,090010703001,"Block Group 1, Census Tract 703, Fairfield County, Connecticut",1183,190,670,32,0,8,283,0
1500000US090010704001,090010704001,"Block Group 1, Census Tract 704, Fairfield County, Connecticut",1511,691,238,6,256,7,177,136
1500000US090010705001,090010705001,"Block Group 1, Census Tract 705, Fairfield County, Connecticut",914,270,227,0,189,11,171,46
1500000US090010705002,090010705002,"Block Group 2, Census Tract 705, Fairfield County, Connecticut",1356,201,472,16,0,0,596,71
1500000US090010706001,090010706001,"Block Group 1, Census Tract 706, Fairfield County, Connecticut",1125,472,361,0,0,0,250,42
1500000US090010706002,090010706002,"Block Group 2, Census Tract 706, Fairfield County, Connecticut",1359,327,738,7,108,21,97,61
1500000US090010709001,090010709001,"Block Group 1, Census Tract 709, Fairfield County, Connecticut",728,253,160,0,0,0,249,66
1500000US090010709002,090010709002,"Block Group 2, Census Tract 709, Fairfield County, Connecticut",537,214,213,0,0,0,110,0
1500000US090010709003,090010709003,"Block Group 3, Census Tract 709, Fairfield County, Connecticut",1295,495,419,0,20,0,286,75
1500000US090010710001,090010710001,"Block Group 1, Census Tract 710, Fairfield County, Connecticut",1368,444,567,0,12,0,199,146
1500000US090010710002,090010710002,"Block Group 2, Census Tract 710, Fairfield County, Connecticut",2018,649,762,18,177,0,153,259
1500000US090010710003,090010710003,"Block Group 3, Census Tract 710, Fairfield County, Connecticut",440,162,88,0,57,0,129,4
1500000US090010711001,090010711001,"Block Group 1, Census Tract 711, Fairfield County, Connecticut",2056,536,879,0,314,0,245,82
1500000US090010711002,090010711002,"Block Group 2, Census Tract 711, Fairfield County, Connecticut",1478,682,350,0,39,0,342,65
1500000US090010711003,090010711003,"Block Group 3, Census Tract 711, Fairfield County, Connecticut",1288,490,419,52,30,0,136,161
1500000US090010712001,090010712001,"Block Group 1, Census Tract 712, Fairfield County, Connecticut",1407,556,528,0,42,0,210,71
1500000US090010712002,090010712002,"Block Group 2, Census Tract 712, Fairfield County, Connecticut",1115,492,309,0,8,0,145,161
1500000US090010712003,090010712003,"Block Group 3, Census Tract 712, Fairfield County, Connecticut",854,263,175,0,137,0,261,18
1500000US090010712004,090010712004,"Block Group 4, Census Tract 712, Fairfield County, Connecticut",1747,337,817,0,128,0,394,71
1500000US090010713001,090010713001,"Block Group 1, Census Tract 713, Fairfield County, Connecticut",1605,518,480,0,184,0,342,81
1500000US090010713002,090010713002,"Block Group 2, Census Tract 713, Fairfield County, Connecticut",1770,578,495,9,8,0,552,128
1500000US090010714001,090010714001,"Block Group 1, Census Tract 714, Fairfield County, Connecticut",737,270,197,0,0,0,212,58
1500000US090010714002,090010714002,"Block Group 2, Census Tract 714, Fairfield County, Connecticut",443,321,48,0,0,0,42,32
1500000US090010714003,090010714003,"Block Group 3, Census Tract 714, Fairfield County, Connecticut",725,133,147,0,56,0,96,293
1500000US090010714004,090010714004,"Block Group 4, Census Tract 714, Fairfield County, Connecticut",762,322,163,0,0,0,180,97
1500000US090010714005,090010714005,"Block Group 5, Census Tract 714, Fairfield County, Connecticut",1400,498,461,26,129,0,223,63
1500000US090010716001,090010716001,"Block Group 1, Census Tract 716, Fairfield County, Connecticut",1331,262,509,34,0,0,434,92
1500000US090010716002,090010716002,"Block Group 2, Census Tract 716, Fairfield County, Connecticut",789,289,327,0,0,0,116,57
1500000US090010717001,090010717001,"Block Group 1, Census Tract 717, Fairfield County, Connecticut",872,371,185,0,40,0,226,50
1500000US090010718001,090010718001,"Block Group 1, Census Tract 718, Fairfield County, Connecticut",784,398,128,0,8,0,175,75
1500000US090010718002,090010718002,"Block Group 2, Census Tract 718, Fairfield County, Connecticut",790,299,209,0,50,0,81,151
1500000US090010718003,090010718003,"Block Group 3, Census Tract 718, Fairfield County, Connecticut",1493,559,413,0,57,0,241,223
