"","lon","lat","state","STATE","COUNTY","TRACT","BLKGRP","population.x","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017","GEOCOMP","SUMLEV","GEOID","NAME","STUSAB","population.y","C17002_001","C17002_002","C17002_003","C17002_004","C17002_005","C17002_006","C17002_007","C17002_008","pct_hisp","pct_nonwhite","pct_black","pct_pov","pct_200_pov","GEOID_LONG"
"49",-73.5709834,41.0261969,"CT","09","001","011000","3",778,778,749,728,0,0,12,0,0,9,29,13,0,0,0,0,13,3,"total","150","090010110003","Block Group 3, Census Tract 110, Fairfield County, Connecticut","CT",768,768,0,0,0,0,0,0,768,0.0372750642673522,0.06426735218509,0,0,0,"15000US090010110003"
"50",-73.5766968,41.0122609,"CT","09","001","011000","4",767,767,754,724,0,0,16,0,0,14,13,11,0,0,0,0,1,1,"total","150","090010110004","Block Group 4, Census Tract 110, Fairfield County, Connecticut","CT",597,597,0,0,0,0,6,0,591,0.0169491525423729,0.0560625814863103,0,0,0.0100502512562814,"15000US090010110004"
"51",-73.5601873,41.0190195,"CT","09","001","011000","5",930,930,908,845,7,0,29,1,6,20,22,22,0,0,0,0,0,0,"total","150","090010110005","Block Group 5, Census Tract 110, Fairfield County, Connecticut","CT",945,945,7,0,0,0,0,0,938,0.0236559139784946,0.0913978494623656,0.00752688172043011,0.00740740740740741,0.00740740740740741,"15000US090010110005"
"52",-73.5795363,41.0375688,"CT","09","001","011100","1",1527,1527,1406,1278,3,0,92,0,5,28,121,120,0,0,0,0,1,0,"total","150","090010111001","Block Group 1, Census Tract 111, Fairfield County, Connecticut","CT",1378,1378,0,43,67,0,0,0,1268,0.0792403405370007,0.163064833005894,0.00196463654223969,0.0312046444121916,0.0798258345428157,"15000US090010111001"
"53",-73.5789553,41.029559,"CT","09","001","011100","2",1045,1045,973,895,7,0,58,0,1,12,72,68,0,3,0,0,0,1,"total","150","090010111002","Block Group 2, Census Tract 111, Fairfield County, Connecticut","CT",1169,1169,39,9,0,52,117,0,952,0.0688995215311005,0.143540669856459,0.00669856459330144,0.0410607356715141,0.18562874251497,"15000US090010111002"
"54",-73.5851824,41.0162514,"CT","09","001","011100","3",858,858,796,771,1,2,11,0,3,8,62,57,0,0,0,0,2,3,"total","150","090010111003","Block Group 3, Census Tract 111, Fairfield County, Connecticut","CT",986,986,0,0,0,0,0,0,986,0.0722610722610723,0.101398601398601,0.00116550116550117,0,0,"15000US090010111003"
"55",-73.5894116,41.0289534,"CT","09","001","011100","4",1464,1464,1415,1326,8,0,59,0,6,16,49,43,0,1,0,0,2,3,"total","150","090010111004","Block Group 4, Census Tract 111, Fairfield County, Connecticut","CT",1535,1535,9,0,17,39,0,0,1470,0.0334699453551913,0.0942622950819672,0.00546448087431694,0.00586319218241042,0.0423452768729642,"15000US090010111004"
"56",-73.6115462,41.0141435,"CT","09","001","011200","1",1017,1017,969,889,14,0,57,0,0,9,48,42,0,0,1,0,3,2,"total","150","090010112001","Block Group 1, Census Tract 112, Fairfield County, Connecticut","CT",946,946,0,5,0,0,10,0,931,0.0471976401179941,0.125860373647984,0.0137659783677483,0.00528541226215645,0.0158562367864693,"15000US090010112001"
"57",-73.6306538,41.0057552,"CT","09","001","011200","2",716,716,648,611,3,0,19,0,7,8,68,44,0,2,0,0,14,8,"total","150","090010112002","Block Group 2, Census Tract 112, Fairfield County, Connecticut","CT",966,965,8,18,0,0,17,0,922,0.0949720670391061,0.146648044692737,0.00418994413407821,0.0269430051813472,0.044559585492228,"15000US090010112002"
"58",-73.6261261,40.9829746,"CT","09","001","011300","1",1596,1596,1312,1132,48,6,103,0,9,14,284,194,3,0,0,0,66,21,"total","150","090010113001","Block Group 1, Census Tract 113, Fairfield County, Connecticut","CT",1459,1459,39,10,85,18,202,0,1105,0.177944862155388,0.290726817042607,0.0300751879699248,0.0335846470185058,0.242631939684716,"15000US090010113001"
"59",-73.6523009,41.0044531,"CT","09","001","011300","2",1079,1079,602,520,26,0,32,0,11,13,477,238,2,4,0,0,199,34,"total","150","090010113002","Block Group 2, Census Tract 113, Fairfield County, Connecticut","CT",1502,1502,0,183,97,36,173,0,1013,0.442075996292864,0.518072289156627,0.0240963855421687,0.121837549933422,0.325565912117177,"15000US090010113002"
"60",-73.6552755,41.00807,"CT","09","001","011300","3",544,544,337,287,14,0,31,0,5,0,207,108,2,5,4,0,69,19,"total","150","090010113003","Block Group 3, Census Tract 113, Fairfield County, Connecticut","CT",672,672,45,0,99,90,18,23,397,0.380514705882353,0.472426470588235,0.0257352941176471,0.0669642857142857,0.40922619047619,"15000US090010113003"
"61",-73.5407089,41.0573388,"CT","09","001","020100","1",1621,1621,1353,857,230,3,233,2,8,20,268,143,7,0,0,0,101,17,"total","150","090010201001","Block Group 1, Census Tract 201, Fairfield County, Connecticut","CT",1753,1753,47,588,75,0,0,31,1012,0.16533004318322,0.471314003701419,0.14188772362739,0.362236166571592,0.422703936109527,"15000US090010201001"
"62",-73.5395952,41.0518866,"CT","09","001","020100","2",1083,1083,844,520,248,0,59,0,5,12,239,129,21,0,0,0,71,18,"total","150","090010201002","Block Group 2, Census Tract 201, Fairfield County, Connecticut","CT",1381,1328,27,182,44,81,104,103,787,0.220683287165282,0.519852262234534,0.228993536472761,0.157379518072289,0.407379518072289,"15000US090010201002"
"63",-73.5440601,41.051067,"CT","09","001","020100","3",819,819,587,199,342,1,35,0,2,8,232,126,22,1,1,0,71,11,"total","150","090010201003","Block Group 3, Census Tract 201, Fairfield County, Connecticut","CT",1265,1265,73,307,111,68,19,6,681,0.283272283272283,0.757020757020757,0.417582417582418,0.300395256916996,0.461660079051383,"15000US090010201003"
"64",-73.6047179,41.1432143,"CT","09","001","020200","1",1683,1683,1603,1482,42,0,54,0,2,23,80,54,0,0,0,0,18,8,"total","150","090010202001","Block Group 1, Census Tract 202, Fairfield County, Connecticut","CT",1446,1429,44,60,0,0,11,0,1314,0.047534165181224,0.119429590017825,0.0249554367201426,0.072778166550035,0.0804758572428271,"15000US090010202001"
"65",-73.5850843,41.1143234,"CT","09","001","020200","2",2004,2004,1927,1689,65,2,118,0,8,45,77,64,0,0,0,0,10,3,"total","150","090010202002","Block Group 2, Census Tract 202, Fairfield County, Connecticut","CT",2204,2195,25,0,74,0,11,0,2085,0.0384231536926148,0.157185628742515,0.032435129740519,0.0113895216400911,0.0501138952164009,"15000US090010202002"
"66",-73.5491887,41.1547985,"CT","09","001","020300","1",1475,1475,1395,1256,23,0,95,0,4,17,80,60,0,2,0,0,17,1,"total","150","090010203001","Block Group 1, Census Tract 203, Fairfield County, Connecticut","CT",1526,1526,0,11,33,25,49,0,1408,0.0542372881355932,0.148474576271186,0.0155932203389831,0.0072083879423329,0.0773263433813893,"15000US090010203001"
"67",-73.5625032,41.1489597,"CT","09","001","020300","2",2414,2414,2284,1964,117,5,157,0,5,36,130,104,1,1,4,1,13,6,"total","150","090010203002","Block Group 2, Census Tract 203, Fairfield County, Connecticut","CT",2018,2018,0,0,34,35,10,0,1939,0.0538525269262635,0.186412593206297,0.0484672742336371,0,0.0391476709613479,"15000US090010203002"
"68",-73.5781309,41.1550088,"CT","09","001","020300","3",1600,1600,1521,1387,43,2,70,0,0,19,79,68,0,1,0,0,5,5,"total","150","090010203003","Block Group 3, Census Tract 203, Fairfield County, Connecticut","CT",1816,1816,0,22,204,0,83,0,1507,0.049375,0.133125,0.026875,0.0121145374449339,0.170154185022026,"15000US090010203003"
"69",-73.5774167,41.1381935,"CT","09","001","020300","4",1774,1774,1725,1554,54,0,92,0,0,25,49,39,5,0,0,0,4,1,"total","150","090010203004","Block Group 4, Census Tract 203, Fairfield County, Connecticut","CT",1859,1750,15,28,25,0,71,25,1586,0.0276211950394589,0.124013528748591,0.0304396843291995,0.0245714285714286,0.0937142857142857,"15000US090010203004"
"70",-73.5415303,41.1274253,"CT","09","001","020400","1",1466,1466,1344,1212,42,4,73,0,0,13,122,100,0,0,0,0,17,5,"total","150","090010204001","Block Group 1, Census Tract 204, Fairfield County, Connecticut","CT",1772,1772,8,13,37,0,7,17,1690,0.0832196452933151,0.173260572987722,0.0286493860845839,0.0118510158013544,0.04627539503386,"15000US090010204001"
"71",-73.5597143,41.1177371,"CT","09","001","020400","2",2120,2120,2014,1785,67,0,137,0,1,24,106,89,6,0,2,0,5,4,"total","150","090010204002","Block Group 2, Census Tract 204, Fairfield County, Connecticut","CT",1800,1800,0,35,9,7,0,0,1749,0.05,0.158018867924528,0.0316037735849057,0.0194444444444444,0.0283333333333333,"15000US090010204002"
"72",-73.5613155,41.0805184,"CT","09","001","020500","1",1244,1244,1158,1010,43,0,86,0,4,15,86,55,0,1,0,0,22,8,"total","150","090010205001","Block Group 1, Census Tract 205, Fairfield County, Connecticut","CT",1212,1211,9,1,15,0,39,0,1147,0.0691318327974277,0.188102893890675,0.0345659163987138,0.00825763831544178,0.0528488852188274,"15000US090010205001"
"73",-73.5632198,41.0667864,"CT","09","001","020500","2",1044,1044,987,873,21,0,79,0,4,10,57,44,1,0,0,0,7,5,"total","150","090010205002","Block Group 2, Census Tract 205, Fairfield County, Connecticut","CT",1069,1069,0,21,0,19,61,0,968,0.0545977011494253,0.163793103448276,0.0201149425287356,0.019644527595884,0.0944808231992516,"15000US090010205002"
"74",-73.5726018,41.0849041,"CT","09","001","020500","3",2608,2608,2504,2270,69,3,132,0,3,27,104,80,0,0,1,0,18,5,"total","150","090010205003","Block Group 3, Census Tract 205, Fairfield County, Connecticut","CT",2381,2272,23,16,6,13,27,0,2187,0.0398773006134969,0.129601226993865,0.0264570552147239,0.0171654929577465,0.0374119718309859,"15000US090010205003"
"75",-73.5546982,41.1035885,"CT","09","001","020600","1",1651,1651,1392,1107,93,0,158,0,9,25,259,133,3,0,1,0,113,9,"total","150","090010206001","Block Group 1, Census Tract 206, Fairfield County, Connecticut","CT",1520,1520,0,27,0,184,60,14,1235,0.156874621441551,0.329497274379164,0.0563294972743792,0.0177631578947368,0.1875,"15000US090010206001"
"76",-73.5561064,41.0963098,"CT","09","001","020600","2",1586,1586,1445,1207,75,0,112,1,11,39,141,83,19,0,0,0,27,12,"total","150","090010206002","Block Group 2, Census Tract 206, Fairfield County, Connecticut","CT",1557,1557,8,0,0,34,0,77,1438,0.0889029003783102,0.238965952080706,0.0472887767969735,0.00513808606294155,0.0764290301862556,"15000US090010206002"
"77",-73.5500873,41.0831745,"CT","09","001","020600","3",1715,1715,1510,1260,73,0,140,0,4,33,205,137,10,0,2,0,46,10,"total","150","090010206003","Block Group 3, Census Tract 206, Fairfield County, Connecticut","CT",1409,1409,86,12,4,19,0,7,1281,0.119533527696793,0.26530612244898,0.0425655976676385,0.0695528743789922,0.0908445706174592,"15000US090010206003"
"78",-73.5112271,41.1095613,"CT","09","001","020700","1",896,896,847,781,16,0,39,0,2,9,49,35,1,0,0,0,8,5,"total","150","090010207001","Block Group 1, Census Tract 207, Fairfield County, Connecticut","CT",808,808,0,0,0,0,0,0,808,0.0546875,0.128348214285714,0.0178571428571429,0,0,"15000US090010207001"
"79",-73.5230156,41.1000178,"CT","09","001","020700","2",852,852,797,724,23,0,31,1,1,17,55,39,3,0,0,0,13,0,"total","150","090010207002","Block Group 2, Census Tract 207, Fairfield County, Connecticut","CT",1002,1002,7,11,0,0,16,0,968,0.0645539906103286,0.150234741784038,0.0269953051643192,0.0179640718562874,0.0339321357285429,"15000US090010207002"
"80",-73.5287707,41.1097932,"CT","09","001","020700","3",1361,1361,1290,1184,16,0,80,0,3,7,71,45,4,0,4,0,5,13,"total","150","090010207003","Block Group 3, Census Tract 207, Fairfield County, Connecticut","CT",1346,1346,0,47,9,0,0,0,1290,0.0521675238795004,0.130051432770022,0.011756061719324,0.0349182763744428,0.0416047548291233,"15000US090010207003"
"81",-73.5386179,41.1043441,"CT","09","001","020700","4",1243,1243,1186,1061,37,0,73,0,0,15,57,43,1,0,0,0,9,4,"total","150","090010207004","Block Group 4, Census Tract 207, Fairfield County, Connecticut","CT",1218,1218,45,0,8,55,21,10,1079,0.0458567980691875,0.146419951729686,0.0297666934835076,0.0369458128078818,0.114121510673235,"15000US090010207004"
"82",-73.5434753,41.0972027,"CT","09","001","020800","1",957,957,876,739,40,0,70,0,3,24,81,61,8,0,1,0,11,0,"total","150","090010208001","Block Group 1, Census Tract 208, Fairfield County, Connecticut","CT",922,922,15,0,0,0,0,19,888,0.0846394984326019,0.227795193312435,0.0417972831765935,0.0162689804772234,0.0368763557483731,"15000US090010208001"
"83",-73.5369148,41.0902815,"CT","09","001","020800","2",881,881,817,742,15,0,43,0,4,13,64,48,0,1,0,0,12,3,"total","150","090010208002","Block Group 2, Census Tract 208, Fairfield County, Connecticut","CT",783,760,21,0,6,4,9,0,720,0.0726447219069239,0.1577752553916,0.0170261066969353,0.0276315789473684,0.0526315789473684,"15000US090010208002"
"84",-73.5443343,41.0873437,"CT","09","001","020800","3",1101,1101,1029,892,32,0,93,0,1,11,72,48,1,12,0,0,7,4,"total","150","090010208003","Block Group 3, Census Tract 208, Fairfield County, Connecticut","CT",980,980,4,54,0,12,18,0,892,0.0653950953678474,0.189827429609446,0.0290644868301544,0.0591836734693878,0.0897959183673469,"15000US090010208003"
"85",-73.515639,41.096924,"CT","09","001","020900","1",2329,2329,1954,1493,227,0,200,0,15,19,375,248,17,0,2,0,97,11,"total","150","090010209001","Block Group 1, Census Tract 209, Fairfield County, Connecticut","CT",2459,2459,179,78,0,145,175,59,1823,0.161013310433663,0.358952340060112,0.0974667239158437,0.104514030093534,0.258641724278162,"15000US090010209001"
"86",-73.5210549,41.0916418,"CT","09","001","020900","2",1306,1306,1019,804,86,3,99,2,5,20,287,159,12,2,0,0,97,17,"total","150","090010209002","Block Group 2, Census Tract 209, Fairfield County, Connecticut","CT",1070,1070,0,81,35,123,11,14,806,0.219754977029096,0.3843797856049,0.0658499234303216,0.0757009345794393,0.246728971962617,"15000US090010209002"
"87",-73.5266686,41.0943212,"CT","09","001","020900","3",1271,1271,1120,955,92,0,60,0,1,12,151,130,2,0,0,0,8,11,"total","150","090010209003","Block Group 3, Census Tract 209, Fairfield County, Connecticut","CT",831,831,44,4,36,28,2,0,717,0.118804091266719,0.248623131392604,0.0723839496459481,0.0577617328519856,0.137184115523466,"15000US090010209003"
"88",-73.518267,41.0861615,"CT","09","001","021000","1",1019,1019,884,698,113,1,51,0,2,19,135,73,1,5,0,0,40,16,"total","150","090010210001","Block Group 1, Census Tract 210, Fairfield County, Connecticut","CT",799,799,0,0,9,99,7,7,677,0.132482826300294,0.315014720314033,0.110893032384691,0,0.152690863579474,"15000US090010210001"
"89",-73.5278917,41.0838089,"CT","09","001","021000","2",2480,2480,2162,1815,120,1,181,3,7,35,318,201,7,0,0,0,83,27,"total","150","090010210002","Block Group 2, Census Tract 210, Fairfield County, Connecticut","CT",2331,2331,0,59,6,8,212,38,2008,0.128225806451613,0.268145161290323,0.0483870967741935,0.0253110253110253,0.138567138567139,"15000US090010210002"
"90",-73.5184253,41.0726732,"CT","09","001","021100","1",2102,2102,1688,1183,243,1,217,1,15,28,414,255,18,4,2,0,100,35,"total","150","090010211001","Block Group 1, Census Tract 211, Fairfield County, Connecticut","CT",2074,2074,150,72,105,0,56,45,1646,0.196955280685062,0.437202664129401,0.115604186489058,0.107039537126326,0.206364513018322,"15000US090010211001"
"91",-73.5287499,41.0699744,"CT","09","001","021100","2",2286,2286,1762,1346,185,0,181,0,6,44,524,298,13,7,0,0,180,26,"total","150","090010211002","Block Group 2, Census Tract 211, Fairfield County, Connecticut","CT",2096,2096,129,213,0,81,0,37,1636,0.229221347331584,0.411198600174978,0.0809273840769904,0.163167938931298,0.219465648854962,"15000US090010211002"
"92",-73.5283822,41.075456,"CT","09","001","021100","3",1588,1588,1344,1155,92,1,69,0,8,19,244,188,0,0,0,0,38,18,"total","150","090010211003","Block Group 3, Census Tract 211, Fairfield County, Connecticut","CT",1354,1354,25,0,13,0,0,0,1316,0.153652392947103,0.272670025188917,0.0579345088161209,0.0184638109305761,0.0280649926144756,"15000US090010211003"
"93",-73.5375136,41.07454,"CT","09","001","021200","1",2006,2006,1815,1512,102,1,163,0,0,37,191,116,7,2,0,0,51,15,"total","150","090010212001","Block Group 1, Census Tract 212, Fairfield County, Connecticut","CT",2152,2151,15,46,96,35,200,19,1740,0.0952143569292124,0.246261216350947,0.0508474576271186,0.0283589028358903,0.191073919107392,"15000US090010212001"
"94",-73.5439885,41.071281,"CT","09","001","021200","2",1295,1295,1174,955,36,0,166,1,0,16,121,90,0,0,0,0,17,14,"total","150","090010212002","Block Group 2, Census Tract 212, Fairfield County, Connecticut","CT",1075,1075,0,43,0,0,10,7,1015,0.0934362934362934,0.262548262548263,0.0277992277992278,0.04,0.0558139534883721,"15000US090010212002"
"95",-73.5451672,41.0800131,"CT","09","001","021200","3",876,876,775,614,82,1,69,0,3,6,101,60,0,0,0,0,35,6,"total","150","090010212003","Block Group 3, Census Tract 212, Fairfield County, Connecticut","CT",1008,1008,0,0,0,0,0,0,1008,0.115296803652968,0.299086757990868,0.0936073059360731,0,0,"15000US090010212003"
"96",-73.5539725,41.0738269,"CT","09","001","021300","1",1160,1160,796,542,127,0,96,0,5,26,364,179,5,16,0,0,150,14,"total","150","090010213001","Block Group 1, Census Tract 213, Fairfield County, Connecticut","CT",981,981,79,0,31,27,247,0,597,0.313793103448276,0.532758620689655,0.10948275862069,0.0805300713557594,0.391437308868502,"15000US090010213001"
"97",-73.5505611,41.0640613,"CT","09","001","021300","2",1492,1492,1208,919,160,2,107,0,3,17,284,174,2,13,0,0,84,11,"total","150","090010213002","Block Group 2, Census Tract 213, Fairfield County, Connecticut","CT",1364,1364,16,8,8,35,19,0,1278,0.190348525469169,0.384048257372654,0.107238605898123,0.0175953079178886,0.063049853372434,"15000US090010213002"
"98",-73.5539106,41.0594255,"CT","09","001","021300","3",1770,1770,1259,669,404,5,121,0,18,42,511,245,19,6,0,0,214,27,"total","150","090010213003","Block Group 3, Census Tract 213, Fairfield County, Connecticut","CT",2104,2102,12,183,329,272,241,17,1048,0.288700564971751,0.622033898305085,0.228248587570621,0.0927687916270219,0.501427212178877,"15000US090010213003"
"99",-73.5539346,41.0545215,"CT","09","001","021400","1",1075,1075,680,141,493,2,30,0,3,11,395,156,19,12,0,0,160,48,"total","150","090010214001","Block Group 1, Census Tract 214, Fairfield County, Connecticut","CT",651,589,62,80,104,88,32,68,155,0.367441860465116,0.868837209302326,0.458604651162791,0.241086587436333,0.736842105263158,"15000US090010214001"
"100",-73.5559239,41.0506167,"CT","09","001","021400","2",1607,1607,666,218,367,0,35,8,16,22,941,424,19,10,0,0,441,47,"total","150","090010214002","Block Group 2, Census Tract 214, Fairfield County, Connecticut","CT",2355,2288,169,411,73,88,166,13,1368,0.585563161169882,0.864343497199751,0.228375855631612,0.253496503496503,0.402097902097902,"15000US090010214002"
"101",-73.5595989,41.0465636,"CT","09","001","021400","3",1324,1324,530,225,255,2,33,1,7,7,794,314,4,7,0,0,431,38,"total","150","090010214003","Block Group 3, Census Tract 214, Fairfield County, Connecticut","CT",1835,1835,0,104,24,175,108,0,1424,0.599697885196375,0.830060422960725,0.192598187311178,0.0566757493188011,0.223978201634877,"15000US090010214003"
"102",-73.5625263,41.0540652,"CT","09","001","021400","4",2684,2684,1823,744,962,4,78,1,2,32,861,398,56,3,4,0,353,47,"total","150","090010214004","Block Group 4, Census Tract 214, Fairfield County, Connecticut","CT",2167,2091,47,87,231,187,163,139,1237,0.320789865871833,0.722801788375559,0.358420268256334,0.0640841702534672,0.408417025346724,"15000US090010214004"
"103",-73.5481508,41.0539497,"CT","09","001","021500","1",1423,1423,494,166,198,2,87,1,8,32,929,383,17,11,1,0,472,45,"total","150","090010215001","Block Group 1, Census Tract 215, Fairfield County, Connecticut","CT",2006,1996,412,153,0,99,654,39,639,0.652846099789178,0.883345045678145,0.139142656359803,0.283066132264529,0.679859719438878,"15000US090010215001"
"104",-73.5477135,41.0502977,"CT","09","001","021500","2",1700,1700,877,92,702,0,50,0,3,30,823,381,58,2,1,0,347,34,"total","150","090010215002","Block Group 2, Census Tract 215, Fairfield County, Connecticut","CT",1848,1848,184,287,0,32,96,34,1215,0.484117647058824,0.945882352941177,0.412941176470588,0.25487012987013,0.342532467532468,"15000US090010215002"
